url,votes,total_pending_payout_value
/partiko/@coininstant/stormy-sunset-photography-jqauik4g,"[{""percent"":10000,""reputation"":-10108754213857,""rshares"":""31856693433"",""time"":""2019-08-03T04:51:42"",""voter"":""noganoo"",""weight"":623},{""percent"":10000,""reputation"":""46573313365570"",""rshares"":""151815088457"",""time"":""2019-08-03T07:43:27"",""voter"":""coininstant"",""weight"":144782},{""percent"":100,""reputation"":""25045072473269"",""rshares"":36213860,""time"":""2019-08-03T04:52:30"",""voter"":""anomaly"",""weight"":7},{""percent"":10000,""reputation"":""7798020745692"",""rshares"":671484620,""time"":""2019-08-03T05:13:15"",""voter"":""herzaseptian"",""weight"":1280},{""percent"":-200,""reputation"":""20413488274086"",""rshares"":-20119748364,""time"":""2019-08-03T04:51:51"",""voter"":""iflagtrash"",""weight"":0},{""percent"":10000,""reputation"":""6254237818617"",""rshares"":1437804945,""time"":""2019-08-03T04:54:00"",""voter"":""amri"",""weight"":859},{""percent"":5100,""reputation"":""39251530502000"",""rshares"":""4622401813"",""time"":""2019-08-03T05:01:00"",""voter"":""khairulmuammar"",""weight"":6718},{""percent"":10000,""reputation"":""59260316263"",""rshares"":150289933,""time"":""2019-08-03T05:13:21"",""voter"":""cristinaonmaui"",""weight"":287},{""percent"":10000,""reputation"":""785907245760"",""rshares"":630834586,""time"":""2019-08-03T05:13:18"",""voter"":""cosminblaga"",""weight"":1203},{""percent"":10000,""reputation"":""381593738076"",""rshares"":629510319,""time"":""2019-08-03T05:25:36"",""voter"":""alexandra2000"",""weight"":600},{""percent"":10000,""reputation"":""334188588129"",""rshares"":390603295,""time"":""2019-08-03T05:25:39"",""voter"":""borban"",""weight"":373},{""percent"":-300,""reputation"":""482905761094355"",""rshares"":-162116353595,""time"":""2019-08-03T07:52:15"",""voter"":""themarkymark"",""weight"":0},{""percent"":10000,""reputation"":""376955245065"",""rshares"":267590895,""time"":""2019-08-03T05:13:24"",""voter"":""cwcost"",""weight"":511},{""percent"":10000,""reputation"":""235201383634"",""rshares"":922691424,""time"":""2019-08-03T05:25:42"",""voter"":""sportschallenge"",""weight"":880},{""percent"":2550,""reputation"":""1933742715084"",""rshares"":98489688,""time"":""2019-08-03T05:02:18"",""voter"":""filzaart"",""weight"":133},{""percent"":10000,""reputation"":""175944561004"",""rshares"":""4488923055"",""time"":""2019-08-03T05:13:18"",""voter"":""mauisunrise"",""weight"":8562},{""percent"":10000,""reputation"":""30767510155"",""rshares"":566830648,""time"":""2019-08-03T05:21:30"",""voter"":""mauialohabella"",""weight"":681},{""percent"":5000,""reputation"":""111928232994"",""rshares"":95308574,""time"":""2019-08-03T05:06:51"",""voter"":""iswanisamion"",""weight"":181},{""percent"":10000,""reputation"":""13633953596546"",""rshares"":""8899984264"",""time"":""2019-08-03T08:08:54"",""voter"":""delowar4181"",""weight"":8488},{""percent"":-200,""reputation"":""197336286382936"",""rshares"":-49042625956,""time"":""2019-08-03T04:51:54"",""voter"":""abusereports"",""weight"":0},{""percent"":-1600,""reputation"":""602929575668"",""rshares"":-165623314823,""time"":""2019-08-03T07:05:36"",""voter"":""upboater"",""weight"":0},{""percent"":2550,""reputation"":""250332631092"",""rshares"":106111962,""time"":""2019-08-03T05:02:18"",""voter"":""abysoyjoy"",""weight"":144},{""percent"":5000,""reputation"":""337815379061"",""rshares"":247982695,""time"":""2019-08-03T05:06:51"",""voter"":""husana"",""weight"":473},{""percent"":5000,""reputation"":3927911049,""rshares"":248107858,""time"":""2019-08-03T05:06:51"",""voter"":""midary"",""weight"":474},{""percent"":50,""reputation"":""38574212036808"",""rshares"":""45775470183"",""time"":""2019-08-03T06:03:09"",""voter"":""partiko"",""weight"":43655},{""percent"":2550,""reputation"":488239,""rshares"":101923472,""time"":""2019-08-03T05:02:18"",""voter"":""ijark"",""weight"":137},{""percent"":2900,""reputation"":""303101581632"",""rshares"":117649793,""time"":""2019-08-03T15:16:36"",""voter"":""arman.ithm"",""weight"":112},{""percent"":5000,""reputation"":""6301639433510"",""rshares"":71283804,""time"":""2019-08-03T06:18:15"",""voter"":""goodcontentbot"",""weight"":68},{""percent"":500,""reputation"":""262897884353"",""rshares"":50505239,""time"":""2019-08-03T20:27:18"",""voter"":""chameleon47"",""weight"":48},{""percent"":0,""reputation"":-558846391746,""rshares"":0,""time"":""2019-08-04T23:21:00"",""voter"":""firealien"",""weight"":0}]",0.0000
/partiko/@coininstant/stormy-sunset-photography-jqauik4g,"[{""percent"":10000,""reputation"":-10108754213857,""rshares"":""31856693433"",""time"":""2019-08-03T04:51:42"",""voter"":""noganoo"",""weight"":623},{""percent"":10000,""reputation"":""46573313365570"",""rshares"":""151815088457"",""time"":""2019-08-03T07:43:27"",""voter"":""coininstant"",""weight"":144782},{""percent"":100,""reputation"":""25045072473269"",""rshares"":36213860,""time"":""2019-08-03T04:52:30"",""voter"":""anomaly"",""weight"":7},{""percent"":10000,""reputation"":""7798020745692"",""rshares"":671484620,""time"":""2019-08-03T05:13:15"",""voter"":""herzaseptian"",""weight"":1280},{""percent"":-200,""reputation"":""20413488274086"",""rshares"":-20119748364,""time"":""2019-08-03T04:51:51"",""voter"":""iflagtrash"",""weight"":0},{""percent"":10000,""reputation"":""6254237818617"",""rshares"":1437804945,""time"":""2019-08-03T04:54:00"",""voter"":""amri"",""weight"":859},{""percent"":5100,""reputation"":""39251530502000"",""rshares"":""4622401813"",""time"":""2019-08-03T05:01:00"",""voter"":""khairulmuammar"",""weight"":6718},{""percent"":10000,""reputation"":""59260316263"",""rshares"":150289933,""time"":""2019-08-03T05:13:21"",""voter"":""cristinaonmaui"",""weight"":287},{""percent"":10000,""reputation"":""785907245760"",""rshares"":630834586,""time"":""2019-08-03T05:13:18"",""voter"":""cosminblaga"",""weight"":1203},{""percent"":10000,""reputation"":""381593738076"",""rshares"":629510319,""time"":""2019-08-03T05:25:36"",""voter"":""alexandra2000"",""weight"":600},{""percent"":10000,""reputation"":""334188588129"",""rshares"":390603295,""time"":""2019-08-03T05:25:39"",""voter"":""borban"",""weight"":373},{""percent"":-300,""reputation"":""482905761094355"",""rshares"":-162116353595,""time"":""2019-08-03T07:52:15"",""voter"":""themarkymark"",""weight"":0},{""percent"":10000,""reputation"":""376955245065"",""rshares"":267590895,""time"":""2019-08-03T05:13:24"",""voter"":""cwcost"",""weight"":511},{""percent"":10000,""reputation"":""235201383634"",""rshares"":922691424,""time"":""2019-08-03T05:25:42"",""voter"":""sportschallenge"",""weight"":880},{""percent"":2550,""reputation"":""1933742715084"",""rshares"":98489688,""time"":""2019-08-03T05:02:18"",""voter"":""filzaart"",""weight"":133},{""percent"":10000,""reputation"":""175944561004"",""rshares"":""4488923055"",""time"":""2019-08-03T05:13:18"",""voter"":""mauisunrise"",""weight"":8562},{""percent"":10000,""reputation"":""30767510155"",""rshares"":566830648,""time"":""2019-08-03T05:21:30"",""voter"":""mauialohabella"",""weight"":681},{""percent"":5000,""reputation"":""111928232994"",""rshares"":95308574,""time"":""2019-08-03T05:06:51"",""voter"":""iswanisamion"",""weight"":181},{""percent"":10000,""reputation"":""13633953596546"",""rshares"":""8899984264"",""time"":""2019-08-03T08:08:54"",""voter"":""delowar4181"",""weight"":8488},{""percent"":-200,""reputation"":""197336286382936"",""rshares"":-49042625956,""time"":""2019-08-03T04:51:54"",""voter"":""abusereports"",""weight"":0},{""percent"":-1600,""reputation"":""602929575668"",""rshares"":-165623314823,""time"":""2019-08-03T07:05:36"",""voter"":""upboater"",""weight"":0},{""percent"":2550,""reputation"":""250332631092"",""rshares"":106111962,""time"":""2019-08-03T05:02:18"",""voter"":""abysoyjoy"",""weight"":144},{""percent"":5000,""reputation"":""337815379061"",""rshares"":247982695,""time"":""2019-08-03T05:06:51"",""voter"":""husana"",""weight"":473},{""percent"":5000,""reputation"":3927911049,""rshares"":248107858,""time"":""2019-08-03T05:06:51"",""voter"":""midary"",""weight"":474},{""percent"":50,""reputation"":""38574212036808"",""rshares"":""45775470183"",""time"":""2019-08-03T06:03:09"",""voter"":""partiko"",""weight"":43655},{""percent"":2550,""reputation"":488239,""rshares"":101923472,""time"":""2019-08-03T05:02:18"",""voter"":""ijark"",""weight"":137},{""percent"":2900,""reputation"":""303101581632"",""rshares"":117649793,""time"":""2019-08-03T15:16:36"",""voter"":""arman.ithm"",""weight"":112},{""percent"":5000,""reputation"":""6301639433510"",""rshares"":71283804,""time"":""2019-08-03T06:18:15"",""voter"":""goodcontentbot"",""weight"":68},{""percent"":500,""reputation"":""262897884353"",""rshares"":50505239,""time"":""2019-08-03T20:27:18"",""voter"":""chameleon47"",""weight"":48},{""percent"":0,""reputation"":-558846391746,""rshares"":0,""time"":""2019-08-04T23:21:00"",""voter"":""firealien"",""weight"":0}]",0.0000
/dtube/@crystalliu/vk4dtgjqicy,"[{""percent"":10000,""reputation"":-7366639761850,""rshares"":""5281978510"",""time"":""2019-08-04T13:37:21"",""voter"":""crystalliu"",""weight"":0}]",0.0000
/scotbot/@inertia/2xdhia-scotbot-nitrous-suggestion-extra-tribe-resteems,"[{""percent"":10000,""reputation"":""3468352736421"",""rshares"":""25308781862"",""time"":""2019-08-02T00:04:00"",""voter"":""arrowj"",""weight"":6034},{""percent"":2500,""reputation"":""65854154394372"",""rshares"":710580242,""time"":""2019-08-01T16:53:30"",""voter"":""gonzo"",""weight"":339},{""percent"":300,""reputation"":""83007293374836"",""rshares"":548765089,""time"":""2019-08-01T17:02:03"",""voter"":""johnvibes"",""weight"":262},{""percent"":2000,""reputation"":""53496944232293"",""rshares"":""68673878543"",""time"":""2019-08-02T07:09:54"",""voter"":""mattclarke"",""weight"":16374},{""percent"":10000,""reputation"":""54608190170337"",""rshares"":""59958244637"",""time"":""2019-08-01T16:32:18"",""voter"":""richardcrill"",""weight"":42541},{""percent"":1000,""reputation"":""30754856096855"",""rshares"":""4739708772"",""time"":""2019-08-01T16:45:57"",""voter"":""jacobts"",""weight"":2260},{""percent"":10000,""reputation"":""52935063694298"",""rshares"":464476876,""time"":""2019-08-03T04:25:48"",""voter"":""bitcoinparadise"",""weight"":55},{""percent"":5500,""reputation"":""238369843286639"",""rshares"":""208469199144"",""time"":""2019-08-01T16:40:45"",""voter"":""whatsup"",""weight"":188793},{""percent"":5000,""reputation"":""98437944760758"",""rshares"":""48939562558"",""time"":""2019-08-02T01:49:33"",""voter"":""clayboyn"",""weight"":11668},{""percent"":10000,""reputation"":""168322161465347"",""rshares"":""112644304810"",""time"":""2019-08-01T16:45:30"",""voter"":""ssekulji"",""weight"":53713},{""percent"":10000,""reputation"":""10396081798600"",""rshares"":""16657708955"",""time"":""2019-08-01T20:07:48"",""voter"":""rishi556"",""weight"":3971},{""percent"":10000,""reputation"":""18593674577000"",""rshares"":""5288549619"",""time"":""2019-08-01T16:39:57"",""voter"":""seablue"",""weight"":6892},{""percent"":10000,""reputation"":""258563233684695"",""rshares"":""646738457213"",""time"":""2019-08-03T23:16:03"",""voter"":""elgeko"",""weight"":77097},{""percent"":10000,""reputation"":""48175602460319"",""rshares"":""387320144219"",""time"":""2019-08-01T18:17:36"",""voter"":""fredrikaa"",""weight"":184689},{""percent"":10000,""reputation"":""119125368194405"",""rshares"":""105569198937"",""time"":""2019-08-01T16:45:00"",""voter"":""helo"",""weight"":50340},{""percent"":10000,""reputation"":""8044658649178"",""rshares"":""43305648598"",""time"":""2019-08-02T10:16:09"",""voter"":""corsica"",""weight"":10325},{""percent"":2000,""reputation"":""482377518400790"",""rshares"":""1037661162651"",""time"":""2019-08-01T16:41:51"",""voter"":""themarkymark"",""weight"":445036},{""percent"":4000,""reputation"":""134137131479704"",""rshares"":""149536850509"",""time"":""2019-08-01T16:40:57"",""voter"":""revisesociology"",""weight"":106957},{""percent"":-3900,""reputation"":""14895859333152"",""rshares"":-4666380909721,""time"":""2019-08-02T05:16:33"",""voter"":""boosta"",""weight"":0},{""percent"":95,""reputation"":""171592519801603"",""rshares"":""16099160815"",""time"":""2019-08-02T14:55:57"",""voter"":""steem-plus"",""weight"":3838},{""percent"":7000,""reputation"":""83607047034668"",""rshares"":""15994543519"",""time"":""2019-08-01T20:54:00"",""voter"":""geekpowered"",""weight"":3814},{""percent"":10000,""reputation"":""2914612177540"",""rshares"":""4709537565"",""time"":""2019-08-01T16:45:03"",""voter"":""mvanyi"",""weight"":2245},{""percent"":3750,""reputation"":""155980691656211"",""rshares"":""74778803732"",""time"":""2019-08-01T17:02:57"",""voter"":""abitcoinskeptic"",""weight"":35657},{""percent"":10000,""reputation"":""10542859249102"",""rshares"":""28840544870"",""time"":""2019-08-01T17:54:36"",""voter"":""ddrfr33k"",""weight"":13752},{""percent"":10000,""reputation"":""55141728582684"",""rshares"":""368759562652"",""time"":""2019-08-01T18:43:42"",""voter"":""edicted"",""weight"":88701},{""percent"":1500,""reputation"":""151706191466826"",""rshares"":""11760285111"",""time"":""2019-08-01T16:39:57"",""voter"":""portugalcoin"",""weight"":15327},{""percent"":10000,""reputation"":""3475492514760"",""rshares"":""33985479139"",""time"":""2019-08-02T00:02:51"",""voter"":""aaronhawk"",""weight"":8103},{""percent"":100,""reputation"":""21094358052096"",""rshares"":626731188,""time"":""2019-08-03T04:04:39"",""voter"":""kstop1"",""weight"":75},{""percent"":10000,""reputation"":""51540232478"",""rshares"":363192459,""time"":""2019-08-01T16:42:18"",""voter"":""virgilvorce"",""weight"":145},{""percent"":600,""reputation"":""21257388745106"",""rshares"":418673776,""time"":""2019-08-01T18:18:06"",""voter"":""cryptouno"",""weight"":200},{""percent"":-1000,""reputation"":""48091169335571"",""rshares"":-42342706610,""time"":""2019-08-03T04:49:57"",""voter"":""bluengel"",""weight"":0},{""percent"":10000,""reputation"":""40465163953473"",""rshares"":""656840972069"",""time"":""2019-08-02T07:47:33"",""voter"":""michealb"",""weight"":156603},{""percent"":10000,""reputation"":741502757,""rshares"":""1753007648015"",""time"":""2019-08-02T07:48:24"",""voter"":""toejam"",""weight"":417949},{""percent"":10000,""reputation"":""746401305818"",""rshares"":""40104942768"",""time"":""2019-08-01T22:21:18"",""voter"":""giftgiver"",""weight"":9561},{""percent"":10000,""reputation"":""979608262071"",""rshares"":2874856080,""time"":""2019-08-03T11:15:15"",""voter"":""krunkypuram"",""weight"":343},{""percent"":3100,""reputation"":""56711618476"",""rshares"":2002270782,""time"":""2019-08-01T16:43:57"",""voter"":""steemterminal"",""weight"":906},{""percent"":10000,""reputation"":0,""rshares"":170264017,""time"":""2019-08-01T16:39:12"",""voter"":""dera123pal"",""weight"":205},{""percent"":10000,""reputation"":""6119294677236"",""rshares"":""3893706720578"",""time"":""2019-08-03T01:18:57"",""voter"":""adsup"",""weight"":882744},{""percent"":10000,""reputation"":-561142047,""rshares"":1388707037,""time"":""2019-08-01T18:54:57"",""voter"":""taskmaster4450pa"",""weight"":331},{""percent"":4000,""reputation"":0,""rshares"":253419401,""time"":""2019-08-01T16:45:30"",""voter"":""revise.leo"",""weight"":121}]",0.0000
